path,percentage,emoji,state,detail,bytes,lines
"migrations/0003_products.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",767,17
"migrations/0004_product_variants.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",797,19
"migrations/0005_product_mappings.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",506,14
"migrations/0006_inventory.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",516,11
"migrations/0007_customers.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",421,12
"migrations/0008_orders.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",692,19
"migrations/0009_order_lines.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",538,15
"migrations/0010_supplier_orders.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",493,13
"migrations/0011_shipments.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",522,16
"migrations/0012_tracking_events.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",357,12
"migrations/0013_refunds.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",419,12
"migrations/0014_returns.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",371,11
"migrations/0015_workflows.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",458,13
"migrations/0016_tasks.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",569,17
"migrations/0017_webhooks.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",424,14
"migrations/0018_outbox.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",389,12
"migrations/0019_inbox.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",244,9
"migrations/001_initial.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",4321,115
"migrations/0020_dead_letters.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",402,13
"migrations/0021_audit_log.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",360,13
"migrations/0022_metrics.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",156,7
"migrations/0023_incidents.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",305,12
"migrations/0024_financial_ledger.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",375,11
"migrations/0025_reports.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",257,10
"migrations/0026_customer_messages.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",443,14
"migrations/0027_supplier_scores.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",415,12
"migrations/0028_product_scores.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",452,12
"migrations/0029_price_history.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",504,12
"migrations/0030_inventory_history.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",421,10
"migrations/0031_schema_version.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",541,15
"migrations/0032_task_deduplication.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",270,6
"migrations/0033_shopify_sync_state.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",1816,52
"migrations/0034_shopify_transactional_runtime.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",2252,11
"migrations/0035_shopify_privacy_completion_indexes.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",387,9
"migrations/0036_shopify_resilience_v7.sql",96,"🗄️✅","MIGRATION","migration transactionnelle",2777,68
"packaging/linux/elit21-shop-manager.service",85,"🟢","INTÉGRÉ","ressource intégrée",296,0
"packaging/portable/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",132,2
"packaging/windows/application.rc",85,"🟢","INTÉGRÉ","ressource intégrée",239,0
"packaging/windows/installer_manifest.txt",88,"📘","DOCUMENTÉ","documentation ou rapport",65,6
"resources/carrier_mappings.json",92,"⚙️✅","CONFIGURATION","configuration valide",186,9
"resources/certificates/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",106,2
"resources/mappings/carrier_mappings.json",92,"⚙️✅","CONFIGURATION","configuration valide",116,6
"resources/mappings/category_mappings.json",92,"⚙️✅","CONFIGURATION","configuration valide",58,4
"resources/mappings/country_codes.json",92,"⚙️✅","CONFIGURATION","configuration valide",21,4
"resources/mappings/currency_codes.json",92,"⚙️✅","CONFIGURATION","configuration valide",31,4
"resources/mappings/language_codes.json",92,"⚙️✅","CONFIGURATION","configuration valide",60,5
"resources/mappings/province_codes.json",92,"⚙️✅","CONFIGURATION","configuration valide",87,7
"resources/mappings/shipping_status_mappings.json",92,"⚙️✅","CONFIGURATION","configuration valide",109,6
"resources/mappings/shopify_aliexpress_statuses.json",82,"🔐⚙️","CONFIG À ACTIVER","identifiants réels requis",105,6
"resources/messages_fr.json",92,"⚙️✅","CONFIGURATION","configuration valide",334,7
"resources/policies/canada_product_restrictions.json",92,"⚙️✅","CONFIGURATION","configuration valide",175,13
"resources/policies/pricing_policy.json",92,"⚙️✅","CONFIGURATION","configuration valide",208,9
"resources/policies/prohibited_keywords.json",92,"⚙️✅","CONFIGURATION","configuration valide",103,10
"resources/policies/refund_policy.json",92,"⚙️✅","CONFIGURATION","configuration valide",94,6
"resources/policies/return_policy.json",92,"⚙️✅","CONFIGURATION","configuration valide",74,5
"resources/policies/risk_policy.json",92,"⚙️✅","CONFIGURATION","configuration valide",107,6
"resources/policies/sourcing_policy.json",92,"⚙️✅","CONFIGURATION","configuration valide",169,9
"resources/prohibited_keywords.txt",88,"📘","DOCUMENTÉ","documentation ou rapport",87,9
"resources/templates/customer_messages/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",37,2
"resources/templates/notifications/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",33,2
"resources/templates/product_descriptions/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",40,2
"resources/templates/reports/README.md",88,"📘","DOCUMENTÉ","documentation ou rapport",27,2
"resources/terminal/banner.txt",88,"📘","DOCUMENTÉ","documentation ou rapport",54,2
"resources/terminal/commands.txt",88,"📘","DOCUMENTÉ","documentation ou rapport",133,2
"resources/terminal/help.txt",88,"📘","DOCUMENTÉ","documentation ou rapport",134,2
"scripts/build_linux.sh",94,"🛠️✅","OUTILLAGE","construction ou automatisation",133,6
"scripts/build_msvc.ps1",94,"🛠️✅","OUTILLAGE","construction ou automatisation",124,5
"scripts/build_msys2.sh",94,"🛠️✅","OUTILLAGE","construction ou automatisation",157,6
"scripts/development/apply_v6_phase1.py",85,"🟢","INTÉGRÉ","ressource intégrée",17840,0
"scripts/development/apply_v6_phase2.py",85,"🟢","INTÉGRÉ","ressource intégrée",19456,0
"scripts/development/apply_v6_phase3.py",85,"🟢","INTÉGRÉ","ressource intégrée",19531,0
"scripts/development/apply_v6_phase4.py",85,"🟢","INTÉGRÉ","ressource intégrée",25405,0
"scripts/development/apply_v6_phase5.py",85,"🟢","INTÉGRÉ","ressource intégrée",29850,0
"scripts/development/apply_v6_phase6.py",85,"🟢","INTÉGRÉ","ressource intégrée",14475,0
"scripts/development/apply_v6_phase7.py",85,"🟢","INTÉGRÉ","ressource intégrée",22744,0
"scripts/run_demo.bat",94,"🛠️✅","OUTILLAGE","construction ou automatisation",107,4
"src/elit21/aliexpress/AliExpressClient.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",18549,377
"src/elit21/aliexpress/AliExpressConfig.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/aliexpress/AliExpressEndpoints.cpp",68,"🟡","PARTIEL","interface ou module minimal",170,3
"src/elit21/aliexpress/AliExpressError.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",639,22
"src/elit21/aliexpress/AliExpressErrorMapper.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",672,22
"src/elit21/aliexpress/AliExpressMethodNames.cpp",68,"🟡","PARTIEL","interface ou module minimal",1907,4
"src/elit21/aliexpress/AliExpressModels.cpp",68,"🟡","PARTIEL","interface ou module minimal",939,27
"src/elit21/aliexpress/AliExpressServiceFactory.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",678,22
"src/elit21/aliexpress/AliExpressSession.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",649,22
"src/elit21/aliexpress/auth/AliExpressAuthorizationUrlBuilder.cpp",68,"🟡","PARTIEL","interface ou module minimal",526,5
"src/elit21/aliexpress/auth/AliExpressOAuthClient.cpp",68,"🟡","PARTIEL","interface ou module minimal",1935,5
"src/elit21/aliexpress/auth/AliExpressOAuthStateStore.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",543,4
"src/elit21/aliexpress/auth/AliExpressToken.cpp",68,"🟡","PARTIEL","interface ou module minimal",52,2
"src/elit21/aliexpress/auth/AliExpressTokenManager.cpp",68,"🟡","PARTIEL","interface ou module minimal",605,3
"src/elit21/aliexpress/auth/AliExpressTokenRefreshPolicy.cpp",68,"🟡","PARTIEL","interface ou module minimal",65,2
"src/elit21/aliexpress/models/AliExpressCommissionOrder.cpp",68,"🟡","PARTIEL","interface ou module minimal",64,2
"src/elit21/aliexpress/models/AliExpressDropshippingMember.cpp",68,"🟡","PARTIEL","interface ou module minimal",67,2
"src/elit21/aliexpress/models/AliExpressFreightQuote.cpp",68,"🟡","PARTIEL","interface ou module minimal",61,2
"src/elit21/aliexpress/models/AliExpressOrder.cpp",68,"🟡","PARTIEL","interface ou module minimal",54,2
"src/elit21/aliexpress/models/AliExpressOrderLine.cpp",68,"🟡","PARTIEL","interface ou module minimal",58,2
"src/elit21/aliexpress/models/AliExpressOrderStatus.cpp",68,"🟡","PARTIEL","interface ou module minimal",60,2
"src/elit21/aliexpress/models/AliExpressProduct.cpp",68,"🟡","PARTIEL","interface ou module minimal",56,2
"src/elit21/aliexpress/models/AliExpressProductDescription.cpp",68,"🟡","PARTIEL","interface ou module minimal",67,2
"src/elit21/aliexpress/models/AliExpressProductImage.cpp",68,"🟡","PARTIEL","interface ou module minimal",61,2
"src/elit21/aliexpress/models/AliExpressProductProperty.cpp",68,"🟡","PARTIEL","interface ou module minimal",64,2
"src/elit21/aliexpress/models/AliExpressProductSku.cpp",68,"🟡","PARTIEL","interface ou module minimal",59,2
"src/elit21/aliexpress/models/AliExpressSeller.cpp",68,"🟡","PARTIEL","interface ou module minimal",55,2
"src/elit21/aliexpress/models/AliExpressShippingMethod.cpp",68,"🟡","PARTIEL","interface ou module minimal",63,2
"src/elit21/aliexpress/models/AliExpressTrackingEvent.cpp",68,"🟡","PARTIEL","interface ou module minimal",62,2
"src/elit21/aliexpress/requests/CommissionOrderListRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",346,3
"src/elit21/aliexpress/requests/DsAddInfoRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",305,3
"src/elit21/aliexpress/requests/DsImageSearchRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",328,3
"src/elit21/aliexpress/requests/DsProductGetRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",318,3
"src/elit21/aliexpress/requests/DsRecommendFeedGetRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",326,3
"src/elit21/aliexpress/requests/DsTradeOrderGetRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",326,3
"src/elit21/aliexpress/requests/FindProductByIdForDropshipperRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",392,3
"src/elit21/aliexpress/requests/FreightCalculateRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",379,3
"src/elit21/aliexpress/requests/MemberOrderDataSubmitRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",348,3
"src/elit21/aliexpress/requests/PlaceOrderRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",351,3
"src/elit21/aliexpress/requests/SimpleProductQueryRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",344,3
"src/elit21/aliexpress/requests/TrackingInfoQueryRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",343,3
"src/elit21/aliexpress/requests/TradeDsOrderGetRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",336,3
"src/elit21/aliexpress/responses/CommissionOrderListResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",733,22
"src/elit21/aliexpress/responses/DsAddInfoResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",683,22
"src/elit21/aliexpress/responses/DsImageSearchResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",703,22
"src/elit21/aliexpress/responses/DsProductGetResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",698,22
"src/elit21/aliexpress/responses/DsRecommendFeedGetResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",728,22
"src/elit21/aliexpress/responses/DsTradeOrderGetResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",713,22
"src/elit21/aliexpress/responses/FindProductByIdForDropshipperResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",783,22
"src/elit21/aliexpress/responses/FreightCalculateResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",728,22
"src/elit21/aliexpress/responses/MemberOrderDataSubmitResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",753,22
"src/elit21/aliexpress/responses/PlaceOrderResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",698,22
"src/elit21/aliexpress/responses/SimpleProductQueryResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",728,22
"src/elit21/aliexpress/responses/TrackingInfoQueryResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",723,22
"src/elit21/aliexpress/responses/TradeDsOrderGetResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",713,22
"src/elit21/aliexpress/services/AliExpressCapabilityService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",733,22
"src/elit21/aliexpress/services/AliExpressCatalogService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",718,22
"src/elit21/aliexpress/services/AliExpressCommissionService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",733,22
"src/elit21/aliexpress/services/AliExpressFreightService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",718,22
"src/elit21/aliexpress/services/AliExpressImageSearchService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",734,22
"src/elit21/aliexpress/services/AliExpressMemberReportingService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",760,22
"src/elit21/aliexpress/services/AliExpressOrderService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",708,22
"src/elit21/aliexpress/services/AliExpressProductService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",718,22
"src/elit21/aliexpress/services/AliExpressRecommendationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",753,22
"src/elit21/aliexpress/services/AliExpressSupplierAccountService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",758,22
"src/elit21/aliexpress/services/AliExpressTrackingService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",723,22
"src/elit21/aliexpress/transport/AliExpressApiTransport.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",718,22
"src/elit21/aliexpress/transport/AliExpressIopClient.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",703,22
"src/elit21/aliexpress/transport/AliExpressRateLimiter.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",713,22
"src/elit21/aliexpress/transport/AliExpressRequest.cpp",68,"🟡","PARTIEL","interface ou module minimal",844,4
"src/elit21/aliexpress/transport/AliExpressTopClient.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",703,22
"src/elit21/aliexpress/transport/AliExpressTransportSelector.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",743,22
"src/elit21/aliexpress/transport/IopRequest.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",658,22
"src/elit21/aliexpress/transport/IopResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",663,22
"src/elit21/aliexpress/transport/TopCommonParameters.cpp",68,"🟡","PARTIEL","interface ou module minimal",341,3
"src/elit21/aliexpress/transport/TopRequest.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",658,22
"src/elit21/aliexpress/transport/TopRequestSigner.cpp",68,"🟡","PARTIEL","interface ou module minimal",491,4
"src/elit21/aliexpress/transport/TopResponse.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",663,22
"src/elit21/aliexpress/transport/TopResponseParser.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",696,22
"src/elit21/analytics/Analytics.cpp",68,"🟡","PARTIEL","interface ou module minimal",814,3
"src/elit21/analytics/AnalyticsCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/analytics/CatalogAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/analytics/ConversionAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",639,22
"src/elit21/analytics/CustomerAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",629,22
"src/elit21/analytics/DashboardSnapshot.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",629,22
"src/elit21/analytics/FulfillmentAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/analytics/InventoryAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",634,22
"src/elit21/analytics/MarginAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",619,22
"src/elit21/analytics/OrderAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",614,22
"src/elit21/analytics/PerformanceIndicator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",654,22
"src/elit21/analytics/ProductPerformanceAnalyzer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",674,22
"src/elit21/analytics/ProfitabilityAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",654,22
"src/elit21/analytics/RevenueAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/analytics/SalesForecastEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/analytics/ShippingAnalytics.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",629,22
"src/elit21/analytics/SupplierPerformanceAnalyzer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",679,22
"src/elit21/app/Application.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",6398,135
"src/elit21/application/Application.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/application/ApplicationBootstrap.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",669,22
"src/elit21/application/ApplicationContext.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",659,22
"src/elit21/application/ApplicationLifecycle.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",669,22
"src/elit21/application/ApplicationMode.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/application/ComponentRegistry.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",654,22
"src/elit21/application/DependencyContainer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",664,22
"src/elit21/application/RuntimeCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",654,22
"src/elit21/application/RuntimeState.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",629,22
"src/elit21/application/ServiceRegistry.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",639,22
"src/elit21/application/ShutdownCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",659,22
"src/elit21/application/StartupSequence.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",644,22
"src/elit21/application/VersionInformation.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",659,22
"src/elit21/automation/ApprovalGate.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",615,22
"src/elit21/automation/AutomationAction.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/automation/AutomationCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",655,22
"src/elit21/automation/AutomationEngine.cpp",84,"🟢","FONCTIONNEL","code dédié compilable",2302,63
"src/elit21/automation/AutomationEvent.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/automation/AutomationRule.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",625,22
"src/elit21/automation/AutomationRuleEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",650,22
"src/elit21/automation/AutomationState.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/automation/AutomationTrigger.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",640,22
"src/elit21/automation/AutonomousDecision.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",645,22
"src/elit21/automation/AutonomousManager.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/automation/AutonomousPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",638,22
"src/elit21/automation/DecisionContext.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/automation/DecisionEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",620,22
"src/elit21/automation/DryRunExecutor.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",625,22
"src/elit21/automation/EmergencyKillSwitch.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",650,22
"src/elit21/automation/ExceptionEscalationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",680,22
"src/elit21/automation/HumanApprovalQueue.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",645,22
"src/elit21/automation/PolicyEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",618,22
"src/elit21/automation/RuleEvaluator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",620,22
"src/elit21/automation/SelfHealingCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",660,22
"src/elit21/automation/SelfTestManager.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",625,22
"src/elit21/automation/SimulationMode.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",625,22
"src/elit21/automation/SystemOptimizer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/automation/TaskOrchestrator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/catalog/CatalogImportCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",651,22
"src/elit21/catalog/CatalogManager.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",11517,252
"src/elit21/catalog/CatalogReconciliationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",675,22
"src/elit21/catalog/CollectionAssignmentEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",665,22
"src/elit21/catalog/DescriptionCleaner.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",630,22
"src/elit21/catalog/DescriptionGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",640,22
"src/elit21/catalog/ImageImportPipeline.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",626,22
"src/elit21/catalog/ImagePolicyValidator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",643,22
"src/elit21/catalog/MetafieldBuilder.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",623,22
"src/elit21/catalog/ProductArchiveService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",648,22
"src/elit21/catalog/ProductContentNormalizer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",675,22
"src/elit21/catalog/ProductCreationPlan.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/catalog/ProductImportService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",643,22
"src/elit21/catalog/ProductPublicationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",660,22
"src/elit21/catalog/ProductSeoBuilder.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",640,22
"src/elit21/catalog/ProductTagGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/catalog/ProductTitleBuilder.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",650,22
"src/elit21/catalog/ProductTranslationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",660,22
