path,emoji,score_percent,category,detail,bytes,sha256
include/elit21/terminal/commands/ResumeCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,333,d01bed607fe9fff56036a37b312830c5b96a72ce592f0f0a4e90c5e9a70eb487
include/elit21/terminal/commands/SourcingCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,337,7f2fae2cdd709da92fcf626047ca6d056ca41ace4607ff93aa79019a758a3bf1
include/elit21/terminal/commands/StartCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,331,61fb20db47464b44527fc428f943ce21a4b4d8310181ca0c3f3c589b843052b8
include/elit21/terminal/commands/StatusCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,333,1d8e88f1b1755293be1b377c5746a37f2d0d38405819952f02346f7742a1bd69
include/elit21/terminal/commands/StopCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,329,3bfe1027edd1062ac2608ce219ec4225174bc0bda258295a9cc3196845ad206c
include/elit21/terminal/commands/SyncCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,329,93f6ab4862f2fb866c20b7e769e2270030dc78b7ef3a042252843fbc3dd4b000
include/elit21/terminal/ConsoleInput.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,311,c04bb2b3c9ff1f9f23e73c104af8abeaba28e8f26258b67580a6f381393d748e
include/elit21/terminal/ConsoleOutput.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,56a240b1d57a158bb9f978a352a036f9f80e3ed191d156ceef434c2e4c6ede8f
include/elit21/terminal/Dashboard.h,✅,90,dedicated-interface,interface reliée à une implémentation C++ dédiée,717,90eb7486eb7ff16d0cd48d7dcd4be91a9ed5c802529e0fd3e867e830d063f230
include/elit21/terminal/DashboardController.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,911682af3879e53e1030142a07f57ef9ad8e20eae6b3d076cef9d351349b4626
include/elit21/terminal/FixedPositionRenderer.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,329,d10851fdeec13d9cd51edc6efc2f545614305a089066a07c81ee9024f8f2ec81
include/elit21/terminal/KeyboardHandler.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,09ed2f06f96285b08d5e7bd2f7d887b25f283db64042a54a3868f1d70454811a
include/elit21/terminal/Layout.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,299,d51bc4bff4fccfa1bfc13149f305f18001fa806abe74a1bbdce977189f9f249d
include/elit21/terminal/panels/AlertsPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,f3bdcc947a428e3b267fae8d7f7e1e707d00d28f410a90923b3963c772e2140d
include/elit21/terminal/panels/AliExpressPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,333,2611d7a29957f2478dcaebda47d131a2941e0ea34cad77a0aebb2dee6dda547d
include/elit21/terminal/panels/AutomationPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,333,6292807e1e1f0aa746ab2e6786b4047d1e2a2b0f64cfe408fa51173a220f6a28
include/elit21/terminal/panels/CatalogPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,327,1e8026bdbb84f034b3cbd706cffb67f9d3d5d8281f7d4006237fb950572b7df3
include/elit21/terminal/panels/CustomerPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,329,97a55952966c0bb7e0a250555fb7e25713fd5f6bb892fef81f0d259db3b05a37
include/elit21/terminal/panels/FinancialPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,331,6e467eb75ba1f3f9711ad1f29acdae525583685d79c768d0c91b9d7a93d45d98
include/elit21/terminal/panels/FulfillmentPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,335,081b00639ad928556aa48a6fa877b5c5028e51be55eb1c1878bdd17124cddf13
include/elit21/terminal/panels/HealthPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,3dd1a0f46e724ff80336cf8a04d94e115d0866d66652b00e0f6d6d14f0f6d66d
include/elit21/terminal/panels/InventoryPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,331,b8f9608b45b323c796c9d1230e0330cfb7ef8e8e8447e14b51c4b1d43bd445e8
include/elit21/terminal/panels/LogPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,319,330e558b83db9a014132d4ef92bc3c09a89bfe5e778495184f16717cd5b78fdf
include/elit21/terminal/panels/OrderPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,cb97237a5ced68a30e6a69c11dfa70cd613a254e9c2a0ee690dbdfd6e624590b
include/elit21/terminal/panels/ShopifyPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,327,7b06a97ff0713f8baf90670424e85c4a599260f4eac06b28d9b347cb84784df0
include/elit21/terminal/panels/SourcingPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,329,b13dc9f32e43669ea70cbb6bc3672981e03d57c0d78dfa7d80a7ef271a24e382
include/elit21/terminal/panels/StatusPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,55473423c7c43ad066bc785fb20b1772e7d82d1920dc36a7ba2155d425322b29
include/elit21/terminal/panels/SystemPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,6b922096e19ca10d8fddef0b5c444c8b753373bf18de6bc86509011aba7ee900
include/elit21/terminal/ProgressBar.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,309,98520b5cd39e3079ef49f649c77df31b2d03b6302fedfa0808b97f547819ca47
include/elit21/terminal/ScreenBuffer.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,311,11f437cfa5ce8661841e215ba3da12302b8b9b51e582617ccf6edc1e0aa16867
include/elit21/terminal/StatusCounter.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,16572a1bc89e6a226ed381a633e0c12a306a3fe243d55e54e110da971fa8d133
include/elit21/terminal/TableRenderer.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,1563e88d49ad423b5977cec0a8a543396d1741a35f19aba7627b039d761f8b52
include/elit21/terminal/TerminalApplication.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,325,a2e1181ce943ef8f7c35594859280a12235b8a86c372537b9beb31c86c07ce34
include/elit21/terminal/TerminalColor.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,ccfdbd25020fc5352248e42436a3d1ff74544e4f46b15f6986daaeda5d8cdc06
include/elit21/terminal/TerminalCommand.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,b60fa8522a4af4b4417d961a2d2e6919c5b6668903f597c3cea0316e71a4be3c
include/elit21/terminal/TerminalDimensions.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,67cefceef8beb09f1202c8b940730107888de0cece8a3c6768e6a141dfa86d26
include/elit21/terminal/TerminalEvent.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,f341dc2d2c9d11feaa0627b18d3dd908be941d2380886bab36fa7ebdbf21fdb5
include/elit21/terminal/TerminalPanel.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,4b037b2b16c860dcb423101fb4b6c7afbaa5de23e9734d7259a15e62af2777d9
include/elit21/terminal/TerminalRenderer.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,319,57c7a2234f89f7cf43ad05a1c896694719848303036ee02eed7b0bbfa453ec4b
include/elit21/terminal/UnicodeSanitizer.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,319,5592d6efffc194773fb38585dfdd5d8769a8afd7bd09f2e2a7e860e8466870f5
include/elit21/util/StringUtil.h,✅,90,dedicated-interface,interface reliée à une implémentation C++ dédiée,559,e8df041b62fef0f0231e88731b7c863a1d92a7840688b34ae2627d032f473a66
include/elit21/util/TimeUtil.h,✅,90,dedicated-interface,interface reliée à une implémentation C++ dédiée,243,902995010e360b08a787edf170d382de906671cf94f656f3eab8c358c88987af
include/elit21/workflow/Activity.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,303,8bc6371ed5d84a4b5e196f79526588af370908efa74d65209677ac4360dcfd94
include/elit21/workflow/ActivityContext.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,13291d0afbd1ed962eb14c585c2c092618718719e968b961710b3738af49d6cd
include/elit21/workflow/ActivityResult.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,315,055ac4a45d9c1cf32a3a508ff973e6036d1f5e9c292787dcd150ae60ffdfbc97
include/elit21/workflow/CompensationAction.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,c4dd03c92d5e4f887424fac87ae9d7f774c0da49099e30a97afc6fd715dba0fe
include/elit21/workflow/Saga.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,295,7020d4f555bf2baa5c8d2d82b961910c17a6481aa5ca8c466811619f602fd57b
include/elit21/workflow/SagaCoordinator.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,925c032c935fde93c831feaa28b47ff863559f8cfd9bf3b8b8e9822944abc5a7
include/elit21/workflow/StateMachine.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,311,7e962bc8142b96dcae2a767763790fe16bb9324115c99943b8d6c301b8eca1d3
include/elit21/workflow/StateTransition.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,107a267613e1ce3d73d940d2b3395d5322bb42c93d71a5c611cf27a96c41d741
include/elit21/workflow/Workflow.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,303,21691d0b709c9c46cbfc494dc04418a1d3a1b5f13729e9481a3760668d706239
include/elit21/workflow/WorkflowCheckpoint.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,70bfa0d61eb849ace40451acbcde9963449b5eb839ba5619321619251cbda313
include/elit21/workflow/WorkflowContext.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,317,3870b6734dc8d059821639f6210b95f7407f1cad0b8857d49a30d8bd9cfb69e7
include/elit21/workflow/WorkflowDefinition.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,154fe6620830c7c3d0f1ac7272867ff11eeba74a5fe25236fa8df8fefeb058f6
include/elit21/workflow/WorkflowEngine.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,315,53c8d377fa8a37024e7bc7074892592eb82c34a593c8e0fad59347de01cc546a
include/elit21/workflow/WorkflowInstance.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,319,c41eea45efc424ddb71cc5097039652863f22f4e6e2df83fbaf2c632c1418111
include/elit21/workflow/WorkflowRepository.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,323,72616cb554582447028fb4864ad26e525736ffbca0ed4723f150661e09b9b57f
include/elit21/workflow/WorkflowScheduler.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,321,ebd20d05761ad614cac5c607e6845b174823e7538551588e012ae438d196ede6
include/elit21/workflow/WorkflowState.h,🟦,72,domain-aware-interface,interface reliée à un adaptateur du moteur métier partagé,313,9ac7ede8c038c48373e98f58845f909129dc6dd6cce04fce126f277eb88ef8c3
LICENSE.txt,⚙️✅,88,resource,ressource ou politique chargée par le runtime,255,9ff7807bdf54f363961ba48163824937fbc381a071482d509c3172c0a87c0597
logs/.gitkeep,💤,100,runtime-placeholder,dossier runtime conservé sans donnée générée,44,5f3cf706e3945803c222f0e93f25dbe9f3e2f759712d9d09a7ca2884399f4744
migrations/0001_initial_schema.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,376,fecee4e1ee3485eb25b8e256e881cf0a4177945c5f95890210052993fae7a69e
migrations/0002_credentials.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,458,9059bcaa131237bcb084f19225db1aa8407142793358e8405e73094dcc516def
migrations/0003_products.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,767,27b434e32a81a7b008fb28c63df5c0278962c80f9e3732f3bc867e60cf05811c
migrations/0004_product_variants.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,797,5b9039a18a4bfb3b8a2a0dc4e7b3d6c32982f609e60625438599c51c41aac9c0
migrations/0005_product_mappings.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,506,b8bef40d00195a98fda65e3595cd8a1d10619b612cb26df706e7c4050f3a7a36
migrations/0006_inventory.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,516,4e41e28db0e6bb01f74f2a73e79aa8d754f3f60ab40852bb3ac241a04ca76227
migrations/0007_customers.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,421,0bbbc6309da02d8446b8bce2fc30b0f3e37031b19f37dc65bea703ed486d7066
migrations/0008_orders.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,692,2472cedb50c20db9bc3af7087d88b4f5985a047bb08953cbcf887a6fe9a21a7a
migrations/0009_order_lines.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,538,a50fdfbd02d75b2c8b6dd0c1fea90590fcfeb3dda64e615c3b3af32bfcd8def2
migrations/0010_supplier_orders.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,493,86bdbbff091fd41840091eff74ebf257ee3b3ea63eefb47d5530468a6701b04b
migrations/0011_shipments.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,522,7508bb088d64028954023ecaeb801dae070c01df3e6d8c1b628cc11f389bcc47
migrations/0012_tracking_events.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,357,58ef7906c2e85976143a0827dc2d2bbb388024e3f7db8a10f63deec384a2c954
migrations/0013_refunds.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,419,358ac13574a7f78e5bef525c8d663acf99635b690f52a3391cf8beffa458b4da
migrations/0014_returns.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,371,27cd1c9c798ede4e7c35683e33346037d0a8bb7c3cbe5fb74bbcdb9c798d317a
migrations/0015_workflows.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,458,37da1dc905e6ebe825e2367a9868bfb1d0b326f308ca5ea06be2cc329cffd5c8
migrations/0016_tasks.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,569,fe7b2f1b475cdfe84b2b1c6c81256a3e188f7c04244c732da30ac50ae05ad9af
migrations/0017_webhooks.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,424,de8e39fd3c02160652d77372b308877f9c608297fedc17517e9ee5ce850caebd
migrations/0018_outbox.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,389,5278f251ea0cd3cb03832d6d4fe9206fef84edcb1aeb5960b7972efa58eeed6c
migrations/0019_inbox.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,244,7f271d38429b2c5972a125cdd8323055ada7e0252d92cff40999afeacf4cdc79
migrations/001_initial.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,4321,3171dc1822d2f7318e812031b1359b491b61f87cb6ee3381bdaa23ecd4d42841
migrations/0020_dead_letters.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,402,45c75625c03ad48586e5d650983151ea29abec615afabb79b9aa9069b68ce97e
migrations/0021_audit_log.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,360,e95b376fee3e8e735866af445b9519273fbf8a425463ff73e15eea243de640a4
migrations/0022_metrics.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,156,4c33229f59b4085b80029646e36fdc46a4af279f2fecb152920b9120fd619b99
migrations/0023_incidents.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,305,6d852b5483ab3bfd3c271f77d3603e9c1523b3cc0634752fa7c5c586884cf716
migrations/0024_financial_ledger.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,375,f790b55d8d681adcc3df56163a3511652ca0181c4cb921ecaf32ab2ce29ccd84
migrations/0025_reports.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,257,4901299539059f66a1d4de66eb7cc78288fb95854ee75af515d1e7c1b5784f85
migrations/0026_customer_messages.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,443,c2979e2f4e5fbd029027af315dfd7f5207a8ddfc88b742cdc33bae1ba0fbf6f7
migrations/0027_supplier_scores.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,415,26ae8c316b9fa00d7523bc28f00d1712d6c3fac2966f083b0544d071cf408ab4
migrations/0028_product_scores.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,452,51e5b117a087af1f33940725559cb30fa404d8716f943958e0aeff99b23b486c
migrations/0029_price_history.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,504,10416dbdd7d6986239187d9301c85f691653b353fb90538caa9981aeb6ed387e
migrations/0030_inventory_history.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,421,b120a2d9ff92bbff55e9f89f9da80b3197ceebaf47fb1b5cf73af35ca3bde8f8
migrations/0031_schema_version.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,541,6dadc4ed37140ee35ea65f1e1d27fdd676a5f6dc4ba75243270c5dbe75bf274a
migrations/0032_task_deduplication.sql,🗄️✅,94,database-migration,migration SQLite versionnée appliquée et testée,270,c595d1ab7f22c1e64a308f11a750cd4efd7c8cfd97063670bb2675ee006c1688
packaging/linux/elit21-shop-manager.service,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",296,fe4f7acb111795ec22a5bc4a8713b4d0d8a391927a17d258b963515f2d363c75
packaging/portable/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,132,b953c2a851f52b11bf36dba74e639c1d73a8cffff74bcd97f66a358741651ed2
packaging/windows/application.rc,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",239,9b85c2acc449f4760dfc25321d8a4bc12bc358bb5a131cfd04eaf9d7dfd3ebf7
packaging/windows/installer_manifest.txt,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",65,fa7d72a1a13f964b1fb2c3219c86fd1c63ec15561bfcfb3778da47512761683a
PROJECT_DEEP_ANALYSIS_V3.md,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,2557,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_FILE_STATUS_V3.csv,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,190842,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_MANIFEST.txt,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,152411,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_MANIFEST_SHA256.txt,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,211512,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_MANIFEST_SHA256_V3.txt,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,211512,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_STATUS.json,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,2339,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_STATUS_V3.json,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,2339,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_TREE_CMD_EMOJI_V3.txt,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,271693,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
PROJECT_TREE_EMOJI.txt,📊✅,92,project-report,rapport ou manifeste généré et cohérent avec la version 3,271693,GENERATED-REPORT-SEE-PROJECT_MANIFEST_SHA256
README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,4881,83c09ab768c788067b419c062ea18f24019e1860af09ff5b7602e722bfd60d7d
resources/carrier_mappings.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,186,c4a24a7801648f67a28d910efe45cd7e83beae4cac7aed0b4214af93ed707587
resources/certificates/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,106,69f5fd111f89601c61252c90c306fc2190af53c2452b798451a722c16a5364ea
resources/mappings/carrier_mappings.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,116,9df7f2de8aff7cda9777265b19aff2a86449b27f9e25c5dd1c1ded261c2ff5a8
resources/mappings/category_mappings.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,58,1b045e3b9c2ddca6a550ebc2224ec28911aaa64e18b020f69ce3c9956c9b3280
resources/mappings/country_codes.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,21,27e601cd2cb272863bdde745a39de96290b7e6a081e1741352cd86340de367ca
resources/mappings/currency_codes.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,31,6446ef75de71ecd76d6dcf005a78938b62316f44ac8f0a0c266fa6c45b4a4605
resources/mappings/language_codes.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,60,30ae4b0b32cc76e5cd0bdc2fd5d8faee292bcb819b74ae7ba44983b586650520
resources/mappings/province_codes.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,87,0f5f7f59d2f92a46be8b922c1b27b4b233892efaef9ff7196c51b81cb737caa1
resources/mappings/shipping_status_mappings.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,109,f7f1261dfd7c27c9b7c671970c1dc51574bd92b23942ef39eea2e8b925e0cff5
resources/mappings/shopify_aliexpress_statuses.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,105,a16e38cf61c5ca73cd516e8664bf02b929987e2d5385424fc97d2d0e6eb722a0
resources/messages_fr.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,334,b84de559b46844cdd0f4d5ca6e834484429cd4fa0548e1ddd03467cd0b887020
resources/policies/canada_product_restrictions.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,175,22995df5881e9158384c6808f705dc3525cac31e1b67ea65a4e9145e82129ddf
resources/policies/pricing_policy.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,208,dad167a0ae64c7ca2e2800864bf6038eee552e7df048f24b0f37fa879160e112
resources/policies/prohibited_keywords.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,103,ab7392e01161c3a3737669026802c03518e89c64beafb90353a8d9c5e2feb00b
resources/policies/refund_policy.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,94,1dcf2c0802b68d283a7ea717666f9330c8cdf380d80680220d64be35f8c94268
resources/policies/return_policy.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,74,ceb3a584638c97825c3ceed41839517ec831a27fa0e79f86a772f138ce785132
resources/policies/risk_policy.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,107,2a26d21a14e0aa04ac9a54464fe4459f3e71041a6b7db443a40b28baf284c612
resources/policies/sourcing_policy.json,⚙️✅,88,resource,ressource ou politique chargée par le runtime,169,bd6416f09a9cb118f81329331c3d6b00aeb285be635c6c5c60ff5c4fd09661ca
resources/prohibited_keywords.txt,⚙️✅,88,resource,ressource ou politique chargée par le runtime,87,d27713ee371e2d22fd47295eda0169a5f3319a3c28df3f21b52561992c11e53a
resources/templates/customer_messages/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,37,913500907ea56892db95de3af999a5126f432468ffc923770dc452c8515e7516
resources/templates/notifications/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,33,16d34760c6c4fdc1340465a0027fc2c879e7a6c7ded67a950150dd6abcfd1329
resources/templates/product_descriptions/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,40,b514c7b69361e36fcb47d23291e9db5a33a685817ad49bbf49de021b8d878c05
resources/templates/reports/README.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,27,bbee8aa19255facbef3014273a3ec6ead211511b73b9f0d214f4d01568be9a64
resources/terminal/banner.txt,⚙️✅,88,resource,ressource ou politique chargée par le runtime,54,8bf3aedc20b5691369bc8f75f6452b94c139fdc87f546889c944a953417aec2d
resources/terminal/commands.txt,⚙️✅,88,resource,ressource ou politique chargée par le runtime,133,6e776a14430730712726355814790a47b5f4527ef8a75c06cc6c55c2f3cda1c0
resources/terminal/help.txt,⚙️✅,88,resource,ressource ou politique chargée par le runtime,134,0fc2cf7746eb71bc275cebacff689e1a550227924bbc6a612a58d9f24ced487f
scripts/build_linux.sh,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",133,73f03cfa4e10f1ae8a6e575aee4951b4ec1c0e17532c65e505b74373981f431f
scripts/build_msvc.ps1,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",124,e05e305efffa5b18084cf1a6312a787a32275c87e0f33fe9a6af318c625f3aeb
scripts/build_msys2.sh,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",157,b3fb485f6b74e706d25944b69b4b389dc543f834a8c7fde482db25ae003c256b
scripts/run_demo.bat,🛠️✅,92,build-tooling,"construction, script ou emballage validé par compilation Release",107,67303227fafabdb4c796c556446e99d1be64f70a50172bbdd10ed47a750331c8
SECURITY.md,📘,90,documentation,documentation maintenue; ne remplace pas une validation API réelle,1528,7040ec7311121b67ee729a0b422ca1016cf1e59b7bf2468716be7b142d3be7ec
src/elit21/aliexpress/AliExpressClient.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",18549,afd5259e260d077c3b040fa1f57d1c4001b41cb5bfc0d495e8cbccc76e0cd0ad
src/elit21/aliexpress/AliExpressConfig.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,644,7731b39faaf05e0dbb43ed3fa52875db1220835cb5de6738a96c4cb003f179d4
src/elit21/aliexpress/AliExpressEndpoints.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",170,99c64783b4e3890a37a47bf595879a3909c6858b20fbfbc370e251a4260e11dd
src/elit21/aliexpress/AliExpressError.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,639,adcfb8865b7e856425ef2f82970f4233c6ba5bad4a390013a4cce228afd12a26
src/elit21/aliexpress/AliExpressErrorMapper.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,672,1dac9e561e1e8721a6634482d418eb4054e613a7b03e76a2b5f1df7be1f96b9b
src/elit21/aliexpress/AliExpressMethodNames.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",1907,b69c3fa2dfc95ee33e34a6270e818d4b40210d39159cea05b19e6cb80b1340e8
