path,score,emoji,state,detail,category,bytes,lines,change_from_v3
resources/terminal/banner.txt,88,📘,DOCUMENTÉ,documentation ou rapport,resources,54,2,UNCHANGED
resources/terminal/commands.txt,88,📘,DOCUMENTÉ,documentation ou rapport,resources,133,2,UNCHANGED
resources/terminal/help.txt,88,📘,DOCUMENTÉ,documentation ou rapport,resources,134,2,UNCHANGED
scripts/build_linux.sh,94,🛠️✅,OUTILLAGE,"construction, déploiement ou emballage",build,133,6,UNCHANGED
scripts/build_msvc.ps1,94,🛠️✅,OUTILLAGE,"construction, déploiement ou emballage",build,124,5,UNCHANGED
scripts/build_msys2.sh,94,🛠️✅,OUTILLAGE,"construction, déploiement ou emballage",build,157,6,UNCHANGED
scripts/run_demo.bat,94,🛠️✅,OUTILLAGE,"construction, déploiement ou emballage",build,107,4,UNCHANGED
src/elit21/aliexpress/AliExpressClient.cpp,91,✅,IMPLÉMENTÉ,implémentation dédiée substantielle,source,18549,377,UNCHANGED
src/elit21/aliexpress/AliExpressConfig.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/aliexpress/AliExpressEndpoints.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,170,3,UNCHANGED
src/elit21/aliexpress/AliExpressError.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,639,22,UNCHANGED
src/elit21/aliexpress/AliExpressErrorMapper.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,672,22,UNCHANGED
src/elit21/aliexpress/AliExpressMethodNames.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,1907,4,UNCHANGED
src/elit21/aliexpress/AliExpressModels.cpp,73,🟡,PARTIEL,module court mais utilisable,source,939,27,UNCHANGED
src/elit21/aliexpress/AliExpressServiceFactory.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,678,22,UNCHANGED
src/elit21/aliexpress/AliExpressSession.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,649,22,UNCHANGED
src/elit21/aliexpress/auth/AliExpressAuthorizationUrlBuilder.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,526,5,UNCHANGED
src/elit21/aliexpress/auth/AliExpressOAuthClient.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,1935,5,UNCHANGED
src/elit21/aliexpress/auth/AliExpressOAuthStateStore.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,543,4,UNCHANGED
src/elit21/aliexpress/auth/AliExpressToken.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,52,2,UNCHANGED
src/elit21/aliexpress/auth/AliExpressTokenManager.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,605,3,UNCHANGED
src/elit21/aliexpress/auth/AliExpressTokenRefreshPolicy.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,65,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressCommissionOrder.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,64,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressDropshippingMember.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,67,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressFreightQuote.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,61,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressOrder.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,54,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressOrderLine.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,58,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressOrderStatus.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,60,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressProduct.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,56,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressProductDescription.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,67,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressProductImage.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,61,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressProductProperty.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,64,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressProductSku.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,59,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressSeller.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,55,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressShippingMethod.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,63,2,UNCHANGED
src/elit21/aliexpress/models/AliExpressTrackingEvent.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,62,2,UNCHANGED
src/elit21/aliexpress/requests/CommissionOrderListRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,346,3,UNCHANGED
src/elit21/aliexpress/requests/DsAddInfoRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,305,3,UNCHANGED
src/elit21/aliexpress/requests/DsImageSearchRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,328,3,UNCHANGED
src/elit21/aliexpress/requests/DsProductGetRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,318,3,UNCHANGED
src/elit21/aliexpress/requests/DsRecommendFeedGetRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,326,3,UNCHANGED
src/elit21/aliexpress/requests/DsTradeOrderGetRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,326,3,UNCHANGED
src/elit21/aliexpress/requests/FindProductByIdForDropshipperRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,392,3,UNCHANGED
src/elit21/aliexpress/requests/FreightCalculateRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,379,3,UNCHANGED
src/elit21/aliexpress/requests/MemberOrderDataSubmitRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,348,3,UNCHANGED
src/elit21/aliexpress/requests/PlaceOrderRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,351,3,UNCHANGED
src/elit21/aliexpress/requests/SimpleProductQueryRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,344,3,UNCHANGED
src/elit21/aliexpress/requests/TrackingInfoQueryRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,343,3,UNCHANGED
src/elit21/aliexpress/requests/TradeDsOrderGetRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,336,3,UNCHANGED
src/elit21/aliexpress/responses/CommissionOrderListResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,733,22,UNCHANGED
src/elit21/aliexpress/responses/DsAddInfoResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,683,22,UNCHANGED
src/elit21/aliexpress/responses/DsImageSearchResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,703,22,UNCHANGED
src/elit21/aliexpress/responses/DsProductGetResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,698,22,UNCHANGED
src/elit21/aliexpress/responses/DsRecommendFeedGetResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,728,22,UNCHANGED
src/elit21/aliexpress/responses/DsTradeOrderGetResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,713,22,UNCHANGED
src/elit21/aliexpress/responses/FindProductByIdForDropshipperResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,783,22,UNCHANGED
src/elit21/aliexpress/responses/FreightCalculateResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,728,22,UNCHANGED
src/elit21/aliexpress/responses/MemberOrderDataSubmitResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,753,22,UNCHANGED
src/elit21/aliexpress/responses/PlaceOrderResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,698,22,UNCHANGED
src/elit21/aliexpress/responses/SimpleProductQueryResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,728,22,UNCHANGED
src/elit21/aliexpress/responses/TrackingInfoQueryResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,723,22,UNCHANGED
src/elit21/aliexpress/responses/TradeDsOrderGetResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,713,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressCapabilityService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,733,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressCatalogService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,718,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressCommissionService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,733,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressFreightService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,718,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressImageSearchService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,734,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressMemberReportingService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,760,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressOrderService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,708,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressProductService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,718,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressRecommendationService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,753,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressSupplierAccountService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,758,22,UNCHANGED
src/elit21/aliexpress/services/AliExpressTrackingService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,723,22,UNCHANGED
src/elit21/aliexpress/transport/AliExpressApiTransport.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,718,22,UNCHANGED
src/elit21/aliexpress/transport/AliExpressIopClient.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,703,22,UNCHANGED
src/elit21/aliexpress/transport/AliExpressRateLimiter.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,713,22,UNCHANGED
src/elit21/aliexpress/transport/AliExpressRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,844,4,UNCHANGED
src/elit21/aliexpress/transport/AliExpressTopClient.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,703,22,UNCHANGED
src/elit21/aliexpress/transport/AliExpressTransportSelector.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,743,22,UNCHANGED
src/elit21/aliexpress/transport/IopRequest.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,658,22,UNCHANGED
src/elit21/aliexpress/transport/IopResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,663,22,UNCHANGED
src/elit21/aliexpress/transport/TopCommonParameters.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,341,3,UNCHANGED
src/elit21/aliexpress/transport/TopRequest.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,658,22,UNCHANGED
src/elit21/aliexpress/transport/TopRequestSigner.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,491,4,UNCHANGED
src/elit21/aliexpress/transport/TopResponse.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,663,22,UNCHANGED
src/elit21/aliexpress/transport/TopResponseParser.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,696,22,UNCHANGED
src/elit21/analytics/Analytics.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,814,3,UNCHANGED
src/elit21/analytics/AnalyticsCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/analytics/CatalogAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,624,22,UNCHANGED
src/elit21/analytics/ConversionAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,639,22,UNCHANGED
src/elit21/analytics/CustomerAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,629,22,UNCHANGED
src/elit21/analytics/DashboardSnapshot.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,629,22,UNCHANGED
src/elit21/analytics/FulfillmentAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/analytics/InventoryAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,634,22,UNCHANGED
src/elit21/analytics/MarginAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,619,22,UNCHANGED
src/elit21/analytics/OrderAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,614,22,UNCHANGED
src/elit21/analytics/PerformanceIndicator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,654,22,UNCHANGED
src/elit21/analytics/ProductPerformanceAnalyzer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,674,22,UNCHANGED
src/elit21/analytics/ProfitabilityAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,654,22,UNCHANGED
src/elit21/analytics/RevenueAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,624,22,UNCHANGED
src/elit21/analytics/SalesForecastEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/analytics/ShippingAnalytics.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,629,22,UNCHANGED
src/elit21/analytics/SupplierPerformanceAnalyzer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,679,22,UNCHANGED
src/elit21/app/Application.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: migrateDirectory,source,6398,135,MODIFIED
src/elit21/application/Application.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,624,22,UNCHANGED
src/elit21/application/ApplicationBootstrap.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,669,22,UNCHANGED
src/elit21/application/ApplicationContext.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,659,22,UNCHANGED
src/elit21/application/ApplicationLifecycle.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,669,22,UNCHANGED
src/elit21/application/ApplicationMode.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/application/ComponentRegistry.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,654,22,UNCHANGED
src/elit21/application/DependencyContainer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,664,22,UNCHANGED
src/elit21/application/RuntimeCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,654,22,UNCHANGED
src/elit21/application/RuntimeState.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,629,22,UNCHANGED
src/elit21/application/ServiceRegistry.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,639,22,UNCHANGED
src/elit21/application/ShutdownCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,659,22,UNCHANGED
src/elit21/application/StartupSequence.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,644,22,UNCHANGED
src/elit21/application/VersionInformation.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,659,22,UNCHANGED
src/elit21/automation/ApprovalGate.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,615,22,UNCHANGED
src/elit21/automation/AutomationAction.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,635,22,UNCHANGED
src/elit21/automation/AutomationCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,655,22,UNCHANGED
src/elit21/automation/AutomationEngine.cpp,86,🟢,FONCTIONNEL,code dédié compilable,source,2302,63,UNCHANGED
src/elit21/automation/AutomationEvent.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/automation/AutomationRule.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,625,22,UNCHANGED
src/elit21/automation/AutomationRuleEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,650,22,UNCHANGED
src/elit21/automation/AutomationState.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/automation/AutomationTrigger.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,640,22,UNCHANGED
src/elit21/automation/AutonomousDecision.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,645,22,UNCHANGED
src/elit21/automation/AutonomousManager.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,635,22,UNCHANGED
src/elit21/automation/AutonomousPolicy.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,638,22,UNCHANGED
src/elit21/automation/DecisionContext.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/automation/DecisionEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,620,22,UNCHANGED
src/elit21/automation/DryRunExecutor.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,625,22,UNCHANGED
src/elit21/automation/EmergencyKillSwitch.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,650,22,UNCHANGED
src/elit21/automation/ExceptionEscalationService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,680,22,UNCHANGED
src/elit21/automation/HumanApprovalQueue.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,645,22,UNCHANGED
src/elit21/automation/PolicyEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,618,22,UNCHANGED
src/elit21/automation/RuleEvaluator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,620,22,UNCHANGED
src/elit21/automation/SelfHealingCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,660,22,UNCHANGED
src/elit21/automation/SelfTestManager.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,625,22,UNCHANGED
src/elit21/automation/SimulationMode.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,625,22,UNCHANGED
src/elit21/automation/SystemOptimizer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/automation/TaskOrchestrator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/catalog/CatalogImportCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,651,22,UNCHANGED
src/elit21/catalog/CatalogManager.cpp,91,✅,IMPLÉMENTÉ,implémentation dédiée substantielle,source,11340,249,MODIFIED
src/elit21/catalog/CatalogReconciliationService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,675,22,UNCHANGED
src/elit21/catalog/CollectionAssignmentEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,665,22,UNCHANGED
src/elit21/catalog/DescriptionCleaner.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,630,22,UNCHANGED
src/elit21/catalog/DescriptionGenerator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,640,22,UNCHANGED
src/elit21/catalog/ImageImportPipeline.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,626,22,UNCHANGED
src/elit21/catalog/ImagePolicyValidator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,643,22,UNCHANGED
src/elit21/catalog/MetafieldBuilder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,623,22,UNCHANGED
src/elit21/catalog/ProductArchiveService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,648,22,UNCHANGED
src/elit21/catalog/ProductContentNormalizer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,675,22,UNCHANGED
src/elit21/catalog/ProductCreationPlan.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,635,22,UNCHANGED
src/elit21/catalog/ProductImportService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,643,22,UNCHANGED
src/elit21/catalog/ProductPublicationService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,660,22,UNCHANGED
src/elit21/catalog/ProductSeoBuilder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,640,22,UNCHANGED
src/elit21/catalog/ProductTagGenerator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,635,22,UNCHANGED
src/elit21/catalog/ProductTitleBuilder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,650,22,UNCHANGED
src/elit21/catalog/ProductTranslationService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,660,22,UNCHANGED
src/elit21/catalog/ProductUpdateService.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,643,22,UNCHANGED
src/elit21/catalog/VariantBuilder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,613,22,UNCHANGED
src/elit21/catalog/VariantOptionNormalizer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,658,22,UNCHANGED
src/elit21/catalog/VendorAttributionPolicy.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,658,22,UNCHANGED
src/elit21/compliance/CanadaAddressValidator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,676,22,UNCHANGED
src/elit21/compliance/CanadaCompliance.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,1510,6,UNCHANGED
src/elit21/compliance/CanadaComplianceCoordinator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,693,22,UNCHANGED
src/elit21/compliance/CanadaPostalCodeValidator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,691,22,UNCHANGED
src/elit21/compliance/ConsumerDisclosureValidator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,701,22,UNCHANGED
src/elit21/compliance/CustomsInformationBuilder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,691,22,UNCHANGED
src/elit21/compliance/DataRetentionPolicy.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,661,22,UNCHANGED
src/elit21/compliance/LanguageComplianceChecker.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,691,22,UNCHANGED
src/elit21/compliance/PrivacyRequestProcessor.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,669,22,UNCHANGED
src/elit21/compliance/ProductComplianceDecision.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,688,22,UNCHANGED
src/elit21/compliance/ProductRestrictionDatabase.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,693,22,UNCHANGED
src/elit21/compliance/ProductRestrictionScanner.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,688,22,UNCHANGED
src/elit21/compliance/ProvinceResolver.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,646,22,UNCHANGED
src/elit21/compliance/RegulatoryExceptionQueue.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,683,22,UNCHANGED
src/elit21/compliance/TaxJurisdictionResolver.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,681,22,UNCHANGED
